boise60k100pProbSet
Problem reading probability file. File boise60k100pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k100p 1 4.000000 0.997505 590 1000 100 100 1603 50 0.0305677 0.0542732 0.0867124 0.150343 0.283219 0.445415 0.620711 0.799127 0.938241 0.994386 0.997505
boise60k100p 1 4.000000 0.998129 600 1000 100 100 1603 50 0.0286962 0.0548971 0.0860886 0.147224 0.296319 0.457891 0.660012 0.827199 0.945727 0.989395 0.998129
boise60k100p 1 4.000000 0.998129 610 1000 100 100 1603 50 0.0280724 0.0542732 0.0879601 0.1466 0.280724 0.435434 0.621959 0.806613 0.945727 0.990643 0.998129
boise60k100p 1 4.000000 0.998129 620 1000 100 100 1603 50 0.0280724 0.0567686 0.0842171 0.154086 0.291953 0.452901 0.641298 0.82408 0.946974 0.990019 0.998129
boise60k100p 1 4.000000 0.998129 630 1000 100 100 1603 50 0.02932 0.0524017 0.0829694 0.149719 0.287586 0.461634 0.628821 0.81597 0.953213 0.993138 0.998129
boise60k100p 1 4.000000 0.998129 640 1000 100 100 1603 50 0.0299439 0.0524017 0.0823456 0.157205 0.291329 0.455396 0.636931 0.822208 0.956332 0.995009 0.998129
boise60k100p 1 4.000000 0.999376 650 1000 100 100 1603 50 0.0274485 0.0548971 0.0848409 0.160948 0.299439 0.485964 0.678104 0.86151 0.966313 0.994386 0.999376
boise60k100p 1 4.000000 0.999376 660 1000 100 100 1603 50 0.0318153 0.0511541 0.0829694 0.157829 0.301934 0.488459 0.671865 0.857143 0.969432 0.996257 0.999376
boise60k100p 1 4.000000 0.999376 670 1000 100 100 1603 50 0.0286962 0.0555209 0.0848409 0.155958 0.297567 0.487835 0.674361 0.870867 0.974423 0.995009 0.999376
boise60k100p 1 4.000000 0.999376 680 1000 100 100 1603 50 0.0274485 0.0530256 0.0823456 0.157205 0.296943 0.472863 0.655646 0.838428 0.965065 0.991266 0.999376
boise60k100p 1 4.000000 0.999376 690 1000 100 100 1603 50 0.0286962 0.0561447 0.0798503 0.159701 0.303182 0.478478 0.663755 0.8534 0.966937 0.993138 0.999376
