boise60k40pProbSet
Problem reading probability file. File boise60k40pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k40p 0 4.000000 0.980037 550 1000 40 40 1603 50 0.0280724 0.0530256 0.0767311 0.145352 0.270742 0.438553 0.620711 0.803493 0.911416 0.960699 0.980037
boise60k40p 0 4.000000 0.980037 560 1000 40 40 1603 50 0.0280724 0.0486588 0.077355 0.135371 0.252651 0.427324 0.622583 0.803493 0.901435 0.953213 0.980037
boise60k40p 0 4.000000 0.980037 570 1000 40 40 1603 50 0.0268247 0.0486588 0.0786026 0.142857 0.264504 0.425452 0.621335 0.800998 0.909545 0.955084 0.980037
boise60k40p 0 4.000000 0.980037 580 1000 40 40 1603 50 0.0262009 0.0530256 0.0810979 0.139114 0.260761 0.428571 0.613225 0.787898 0.907673 0.955708 0.980037
boise60k40p 0 4.000000 0.980037 590 1000 40 40 1603 50 0.025577 0.0511541 0.0835933 0.130381 0.25078 0.419838 0.615097 0.790393 0.906425 0.952589 0.980037
boise60k40p 0 4.000000 0.982533 600 1000 40 40 1603 50 0.0262009 0.0480349 0.077355 0.13849 0.260761 0.431691 0.592639 0.766064 0.904554 0.971304 0.982533
boise60k40p 0 4.000000 0.982533 610 1000 40 40 1603 50 0.0230817 0.0461634 0.073612 0.128509 0.251404 0.416719 0.598877 0.779788 0.908297 0.955708 0.982533
boise60k40p 0 4.000000 0.982533 620 1000 40 40 1603 50 0.0243294 0.0492826 0.0779788 0.131004 0.25078 0.408609 0.593886 0.786026 0.902059 0.96257 0.982533
boise60k40p 0 4.000000 0.982533 630 1000 40 40 1603 50 0.0280724 0.0474111 0.0767311 0.139114 0.252027 0.419838 0.598253 0.762944 0.898939 0.963194 0.982533
boise60k40p 0 4.000000 0.982533 640 1000 40 40 1603 50 0.025577 0.0474111 0.0817218 0.136619 0.262009 0.417966 0.600125 0.77355 0.896444 0.95446 0.982533
boise60k40p 0 4.000000 0.982533 650 1000 40 40 1603 50 0.025577 0.0480349 0.0761073 0.129133 0.251404 0.416095 0.595758 0.771678 0.907049 0.971304 0.982533
boise60k40p 0 4.000000 0.982533 660 1000 40 40 1603 50 0.0268247 0.0449158 0.0742358 0.136619 0.246413 0.414847 0.60262 0.768559 0.893949 0.966313 0.982533
boise60k40p 0 4.000000 0.982533 670 1000 40 40 1603 50 0.0268247 0.0486588 0.0723643 0.1335 0.253275 0.420462 0.603868 0.774797 0.897068 0.965065 0.982533
boise60k40p 0 4.000000 0.982533 680 1000 40 40 1603 50 0.0230817 0.0455396 0.0748596 0.128509 0.255147 0.424828 0.597629 0.777916 0.905802 0.97068 0.982533
boise60k40p 0 4.000000 0.982533 690 1000 40 40 1603 50 0.0262009 0.0480349 0.0767311 0.134747 0.25889 0.424205 0.607611 0.781659 0.917031 0.973175 0.982533
boise60k40p 0 4.000000 0.982533 700 1000 40 40 1603 50 0.0237056 0.0474111 0.073612 0.128509 0.237056 0.409233 0.58952 0.769183 0.910168 0.971304 0.982533
boise60k40p 0 4.000000 0.982533 710 1000 40 40 1603 50 0.0249532 0.0486588 0.0798503 0.1335 0.257018 0.436681 0.614473 0.768559 0.897068 0.95758 0.982533
boise60k40p 0 4.000000 0.982533 720 1000 40 40 1603 50 0.0268247 0.0461634 0.0754835 0.129133 0.247037 0.416095 0.591391 0.764192 0.89083 0.967561 0.982533
boise60k40p 0 4.000000 0.982533 730 1000 40 40 1603 50 0.0249532 0.0517779 0.0748596 0.129757 0.250156 0.432938 0.61073 0.774797 0.900811 0.961946 0.982533
boise60k40p 0 4.000000 0.982533 740 1000 40 40 1603 50 0.0243294 0.0486588 0.0779788 0.137866 0.254523 0.422957 0.595758 0.792888 0.912664 0.965065 0.982533
boise60k40p 0 4.000000 0.983157 750 1000 40 40 1603 50 0.0262009 0.0492826 0.0767311 0.124766 0.237679 0.411728 0.588272 0.772926 0.905802 0.973799 0.983157
boise60k40p 0 4.000000 0.984404 760 1000 40 40 1603 50 0.025577 0.044292 0.077355 0.131004 0.25577 0.421709 0.61073 0.786026 0.919526 0.97068 0.984404
boise60k40p 0 4.000000 0.984404 770 1000 40 40 1603 50 0.025577 0.0480349 0.0786026 0.140362 0.259513 0.427324 0.615721 0.795384 0.940736 0.97879 0.984404
boise60k40p 0 4.000000 0.984404 780 1000 40 40 1603 50 0.0274485 0.0499064 0.077355 0.140362 0.259513 0.419214 0.603244 0.797255 0.930131 0.976294 0.984404
boise60k40p 0 4.000000 0.984404 790 1000 40 40 1603 50 0.0262009 0.0480349 0.0786026 0.142857 0.269495 0.427948 0.632564 0.80287 0.92015 0.971928 0.984404
boise60k40p 0 4.000000 0.984404 800 1000 40 40 1603 50 0.0280724 0.0524017 0.0761073 0.135371 0.262009 0.427324 0.615721 0.787898 0.917031 0.979414 0.984404
boise60k40p 0 4.000000 0.984404 810 1000 40 40 1603 50 0.0268247 0.0480349 0.0798503 0.141609 0.263256 0.424205 0.616344 0.796631 0.924517 0.975047 0.984404
boise60k40p 0 4.000000 0.984404 820 1000 40 40 1603 50 0.025577 0.0480349 0.0842171 0.135371 0.252027 0.417342 0.615097 0.792265 0.916407 0.973175 0.984404
boise60k40p 0 4.000000 0.984404 830 1000 40 40 1603 50 0.025577 0.0474111 0.0810979 0.135995 0.25078 0.424205 0.620087 0.78665 0.923893 0.971928 0.984404
boise60k40p 0 4.000000 0.984404 840 1000 40 40 1603 50 0.0280724 0.0480349 0.0804741 0.142233 0.264504 0.432314 0.616968 0.793512 0.921397 0.97068 0.984404
boise60k40p 0 4.000000 0.984404 850 1000 40 40 1603 50 0.0268247 0.0486588 0.0810979 0.131628 0.263256 0.425452 0.620087 0.796631 0.913911 0.973175 0.984404
boise60k40p 0 4.000000 0.985028 860 1000 40 40 1603 50 0.025577 0.0517779 0.0792264 0.139114 0.262633 0.431067 0.625702 0.80287 0.920774 0.967561 0.985028
