./sim < tests/capacity.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity22Test 1.000000 1.000000 44 100 500 10 0 0.002 0.092 0.226 0.402 0.612 0.822 0.944 0.982 0.99 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0 0.068 0.166 0.34 0.554 0.746 0.904 0.98 1 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.086 0.288 0.47 0.69 0.844 0.964 0.996 1 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.09 0.286 0.448 0.642 0.822 0.944 0.982 0.99 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0 0.092 0.304 0.496 0.69 0.844 0.938 0.976 0.986 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0 0.088 0.26 0.434 0.636 0.814 0.932 0.974 0.986 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.088 0.264 0.426 0.616 0.802 0.922 0.976 0.99 1
capacity22Test 1.000000 1.000000 63 100 500 10 0 0.002 0.076 0.168 0.326 0.482 0.632 0.772 0.924 0.964 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.09 0.292 0.428 0.606 0.8 0.936 0.984 0.99 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.086 0.274 0.412 0.588 0.77 0.904 0.97 0.996 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0 0.084 0.254 0.396 0.56 0.764 0.91 0.978 0.988 1
capacity22Test 1.000000 1.000000 61 100 500 10 0 0.002 0.086 0.288 0.456 0.656 0.836 0.936 0.98 0.992 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.08 0.23 0.456 0.686 0.84 0.938 0.974 0.996 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.094 0.278 0.41 0.602 0.758 0.9 0.956 0.978 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.096 0.254 0.444 0.64 0.838 0.946 0.986 0.994 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.084 0.238 0.42 0.614 0.79 0.924 0.982 0.996 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0 0.09 0.276 0.432 0.604 0.802 0.924 0.984 0.996 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0 0.022 0.15 0.352 0.58 0.772 0.934 0.984 0.996 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.09 0.21 0.41 0.644 0.82 0.942 0.986 0.996 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.088 0.272 0.434 0.602 0.79 0.942 0.984 0.99 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.092 0.3 0.458 0.632 0.826 0.942 0.986 0.99 1
capacity22Test 1.000000 1.000000 46 100 500 10 0 0.002 0.092 0.308 0.468 0.642 0.822 0.956 0.99 0.996 1
capacity22Test 1.000000 1.000000 45 100 500 10 0 0.002 0.076 0.228 0.41 0.61 0.806 0.92 0.98 0.996 1
capacity22Test 1.000000 1.000000 57 100 500 10 0 0.002 0.086 0.268 0.436 0.626 0.856 0.974 0.992 0.996 1
capacity22Test 1.000000 1.000000 66 100 500 10 0 0 0.084 0.21 0.4 0.612 0.792 0.928 0.992 0.998 1
capacity22Test 1.000000 1.000000 51 100 500 10 0 0.002 0.086 0.284 0.428 0.584 0.764 0.896 0.968 0.992 1
capacity22Test 1.000000 1.000000 64 100 500 10 0 0 0.014 0.096 0.288 0.51 0.706 0.846 0.948 0.988 1
capacity22Test 1.000000 1.000000 56 100 500 10 0 0 0.078 0.27 0.41 0.6 0.774 0.908 0.968 0.986 1
capacity22Test 1.000000 1.000000 43 100 500 10 0 0.002 0.084 0.278 0.44 0.606 0.776 0.898 0.962 0.982 1
capacity22Test 1.000000 1.000000 54 100 500 10 0 0 0.026 0.12 0.312 0.556 0.748 0.924 0.98 0.994 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.082 0.19 0.348 0.522 0.724 0.894 0.974 0.994 1
capacity22Test 1.000000 1.000000 61 100 500 10 0 0.002 0.092 0.286 0.486 0.682 0.864 0.97 0.994 0.994 1
capacity22Test 1.000000 1.000000 56 100 500 10 0 0.002 0.086 0.23 0.404 0.604 0.794 0.932 0.98 0.996 1
capacity22Test 1.000000 1.000000 50 100 500 10 0 0.002 0.084 0.216 0.38 0.576 0.77 0.908 0.984 0.998 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.068 0.2 0.396 0.606 0.78 0.91 0.954 0.978 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.088 0.258 0.42 0.618 0.782 0.908 0.976 0.998 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.094 0.278 0.45 0.638 0.83 0.936 0.986 0.992 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0.002 0.088 0.262 0.436 0.618 0.814 0.938 0.98 0.99 1
capacity22Test 1.000000 1.000000 59 100 500 10 0 0.002 0.074 0.19 0.38 0.58 0.774 0.91 0.964 0.988 1
capacity22Test 1.000000 1.000000 59 100 500 10 0 0 0.062 0.188 0.402 0.63 0.838 0.958 0.99 0.992 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.058 0.182 0.382 0.606 0.786 0.942 0.996 0.998 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.084 0.25 0.428 0.62 0.832 0.962 0.984 0.994 1
capacity22Test 1.000000 1.000000 65 100 500 10 0 0 0.062 0.222 0.464 0.712 0.868 0.942 0.976 0.994 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.092 0.308 0.464 0.636 0.82 0.95 0.984 0.992 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.092 0.234 0.372 0.532 0.718 0.858 0.97 0.994 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.07 0.21 0.376 0.572 0.76 0.916 0.99 0.998 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.078 0.192 0.38 0.61 0.794 0.92 0.974 0.994 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.088 0.308 0.464 0.624 0.81 0.92 0.972 0.992 1
capacity22Test 1.000000 1.000000 56 100 500 10 0 0 0.016 0.102 0.296 0.548 0.748 0.926 0.984 0.994 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.086 0.242 0.394 0.594 0.762 0.914 0.966 0.988 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.084 0.288 0.444 0.618 0.804 0.942 0.986 0.996 1
capacity22Test 1.000000 1.000000 57 100 500 10 0 0.002 0.094 0.25 0.418 0.624 0.79 0.938 0.98 0.994 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0.002 0.034 0.148 0.354 0.556 0.76 0.9 0.968 0.992 1
capacity22Test 1.000000 1.000000 60 100 500 10 0 0.002 0.092 0.264 0.446 0.652 0.816 0.95 0.988 0.996 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.09 0.268 0.426 0.594 0.78 0.904 0.972 0.984 1
capacity22Test 1.000000 1.000000 61 100 500 10 0 0 0.084 0.25 0.416 0.582 0.786 0.95 0.996 1 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.084 0.248 0.418 0.582 0.768 0.882 0.964 0.986 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.074 0.188 0.364 0.576 0.76 0.882 0.964 0.984 1
capacity22Test 1.000000 1.000000 51 100 500 10 0 0.002 0.096 0.294 0.494 0.698 0.926 0.976 0.994 0.998 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.082 0.238 0.378 0.554 0.74 0.888 0.96 0.994 1
capacity22Test 1.000000 1.000000 66 100 500 10 0 0 0.058 0.176 0.366 0.6 0.784 0.906 0.968 0.986 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.074 0.2 0.382 0.582 0.792 0.938 0.978 0.982 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.092 0.288 0.452 0.632 0.828 0.946 0.986 0.996 1
capacity22Test 1.000000 1.000000 44 100 500 10 0 0.002 0.088 0.266 0.426 0.592 0.794 0.916 0.976 0.994 1
capacity22Test 1.000000 1.000000 54 100 500 10 0 0 0.058 0.186 0.374 0.592 0.758 0.922 0.978 0.988 1
capacity22Test 1.000000 1.000000 51 100 500 10 0 0.002 0.084 0.268 0.428 0.594 0.788 0.926 0.982 0.992 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.08 0.216 0.432 0.686 0.858 0.954 0.982 0.996 1
capacity22Test 1.000000 1.000000 50 100 500 10 0 0.002 0.084 0.234 0.388 0.57 0.756 0.912 0.974 0.992 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.046 0.172 0.37 0.594 0.782 0.938 0.988 0.996 1
capacity22Test 1.000000 1.000000 59 100 500 10 0 0 0.076 0.188 0.388 0.628 0.812 0.916 0.96 0.988 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.084 0.25 0.424 0.602 0.822 0.936 0.984 0.998 1
capacity22Test 1.000000 1.000000 59 100 500 10 0 0.002 0.038 0.156 0.366 0.568 0.77 0.928 0.982 0.996 1
capacity22Test 1.000000 1.000000 64 100 500 10 0 0 0.076 0.25 0.412 0.588 0.792 0.92 0.974 1 1
capacity22Test 1.000000 1.000000 56 100 500 10 0 0.002 0.094 0.28 0.474 0.692 0.856 0.952 0.99 0.996 1
capacity22Test 1.000000 1.000000 58 100 500 10 0 0.002 0.078 0.166 0.34 0.548 0.726 0.894 0.976 0.992 1
capacity22Test 1.000000 1.000000 42 100 500 10 0 0 0.086 0.282 0.426 0.576 0.752 0.892 0.97 0.992 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0.002 0.088 0.232 0.39 0.554 0.734 0.872 0.952 0.982 1
capacity22Test 1.000000 1.000000 39 100 500 10 0 0.002 0.086 0.262 0.416 0.582 0.768 0.914 0.98 0.998 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.09 0.246 0.424 0.622 0.822 0.942 0.988 0.994 1
capacity22Test 1.000000 1.000000 62 100 500 10 0 0 0.01 0.074 0.236 0.428 0.638 0.824 0.972 0.994 1
capacity22Test 1.000000 1.000000 50 100 500 10 0 0.002 0.088 0.274 0.452 0.644 0.786 0.9 0.956 0.986 1
capacity22Test 1.000000 1.000000 43 100 500 10 0 0.002 0.082 0.26 0.414 0.578 0.762 0.906 0.98 0.992 1
capacity22Test 1.000000 1.000000 53 100 500 10 0 0.002 0.036 0.14 0.322 0.554 0.76 0.906 0.97 0.988 1
capacity22Test 1.000000 1.000000 47 100 500 10 0 0.002 0.08 0.2 0.352 0.528 0.72 0.864 0.96 0.986 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.062 0.192 0.366 0.58 0.768 0.922 0.986 0.998 1
capacity22Test 1.000000 1.000000 46 100 500 10 0 0 0.052 0.17 0.372 0.596 0.78 0.9 0.958 0.984 1
capacity22Test 1.000000 1.000000 49 100 500 10 0 0.002 0.092 0.288 0.432 0.598 0.766 0.906 0.984 0.994 1
capacity22Test 1.000000 1.000000 56 100 500 10 0 0.002 0.064 0.182 0.358 0.582 0.786 0.92 0.982 0.99 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.086 0.198 0.384 0.61 0.784 0.9 0.966 0.986 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.082 0.264 0.452 0.692 0.876 0.948 0.972 0.986 1
capacity22Test 1.000000 1.000000 62 100 500 10 0 0.002 0.088 0.216 0.42 0.654 0.864 0.948 0.986 0.992 1
capacity22Test 1.000000 1.000000 48 100 500 10 0 0.002 0.086 0.258 0.42 0.602 0.768 0.902 0.968 0.988 1
capacity22Test 1.000000 1.000000 41 100 500 10 0 0.002 0.09 0.242 0.41 0.63 0.818 0.932 0.978 0.988 1
capacity22Test 1.000000 1.000000 55 100 500 10 0 0.002 0.088 0.256 0.408 0.578 0.784 0.91 0.978 0.992 1
capacity22Test 1.000000 1.000000 50 100 500 10 0 0 0.038 0.162 0.374 0.596 0.792 0.944 0.99 0.998 1
capacity22Test 1.000000 1.000000 57 100 500 10 0 0.002 0.066 0.198 0.386 0.614 0.812 0.928 0.982 0.994 1
capacity22Test 1.000000 1.000000 52 100 500 10 0 0 0.09 0.286 0.448 0.616 0.802 0.932 0.98 0.994 1
capacity22Test 1.000000 1.000000 63 100 500 10 0 0 0.086 0.264 0.414 0.58 0.772 0.898 0.984 0.996 1
